ORIGEN,PRODUCTO,GRADO DE ALCOHOL,REGISTRO SANITARIO,VIGENCIA DE REGISTRO SANITARIO,RESOLUCIÓN DE REGISTRO SANITARIO,PRODUCTOR,NOMBRE EMPRESA DISTRIBUIDORA,NIT
I,Vo. Poliakov,37.4,INVIMA 2017L-0008918,15/09/2027,17034967,IMPORTACIONES GRUCAL S.A.S,IMPORTACIONES GRUCAL SAS,9000241204
I,W. Blended Scotch Distillers Legend,40.1,INVIMA 2019L-0009962,7/05/2029,19013450,IMPORTACIONES GRUCAL S.A.S.,IMPORTACIONES GRUCAL SAS,9000241204
I,W. Blended Scotch Distillers Legend,40.1,INVIMA 2019L-0009962,7/05/2029,19013450,IMPORTACIONES GRUCAL S.A.S.,IMPORTACIONES GRUCAL SAS,9000241204
I,W. Label 5 12 Yo,40.08,INVIMA 2016L-0008518,29/12/2026,16050530,IMPORTACIONES GRUCAL S.A.S.,IMPORTACIONES GRUCAL SAS,9000241204
I,W. Label 5 18 Yo,40.2,INVIMA 2017L-0008686,21/04/2027,17013267,IMPORTACIONES GRUCAL S.A.S,IMPORTACIONES GRUCAL SAS,9000241204
I,W. Label 5 Gold Heritage,40.02,INVIMA 2017L-0008556,25/01/2027,17026501,IMPORTACIONES GRUCAL S.A.S,IMPORTACIONES GRUCAL SAS,9000241204
I,W. Royal Choice Blended Scotch,40.1,INVIMA 2019L-0009895,2/04/2029,19008057,IMPORTACIONES GRUCAL S.A.S.,IMPORTACIONES GRUCAL SAS,9000241204
I,W. Royal Choice Blended Scotch,40.1,INVIMA 2019L-0009895,2/04/2029,19008057,IMPORTACIONES GRUCAL S.A.S.,IMPORTACIONES GRUCAL SAS,9000241204
I,W. Scotch Label 5,40,INVIMA 2011L-0005507,7/10/2024,16037259,IMPORTACIONES GRUCAL S.A.S,IMPORTACIONES GRUCAL SAS,9000241204
I,W. Scotch Label 5,40,INVIMA 2011L-0005507,7/10/2024,16037259,IMPORTACIONES GRUCAL S.A.S,IMPORTACIONES GRUCAL SAS,9000241204
I,W. Scotch Label 5,40,INVIMA 2011L-0005507,10/06/2024,16037259,IMPORTACIONES GRUCAL S.A.S.,IMPORTACIONES GRUCAL SAS,9000241204
I,W. Scotch Label 5,40,INVIMA 2011L-0005507,7/10/2024,11035639,IMPORTACIONES GRUCAL LTDA,IMPORTACIONES GRUCAL SAS,9000241204
I,W. Scotch Label 5,40,INVIMA 2011L-0005507,7/10/2024,11035639,IMPORTACIONES GRUCAL LTDA,IMPORTACIONES GRUCAL SAS,9000241204
I,W. Sotch Label 5,40,INVIMA 2011L-0005507,7/10/2024,16037259,IMPORTACIONES GRUCAL S.A.S.,IMPORTACIONES GRUCAL SAS,9000241204
I,W. Sotch Label 5,40,INVIMA 2011L-0005507,7/10/2024,16037259,IMPORTACIONES GRUCAL S.A.S.,IMPORTACIONES GRUCAL SAS,9000241204
I,W. Sotch Label 5,40,INVIMA 2011L-0005507,7/10/2024,16037259,IMPORTACIONES GRUCAL S.A.S.,IMPORTACIONES GRUCAL SAS,9000241204
I,V. B. Pinot Gris. Bodega Piedra Negra,13.7,INVIMA 2018L-0009506,4/09/2028,18034670,GLOBAL GOURMET E INVERSIONES CIA LTDA.,GLOBAL GOURMET E INVERSIONES CIA SAS,9000581581
I,V. Bodega Piedra Negra Rva Malbec Org,14.5,INVIMA 2019L-0009848,28/02/2029,19004275,GLOBAL GOURMET E INVERSIONES CIA LTDA.,GLOBAL GOURMET E INVERSIONES CIA SAS,9000581581
I,V. R. Pinot Gris Bodega Piedra Negra,13.7,INVIMA 2018L-0009506,4/09/2028,18034670,GLOBAL GOURMET E INVERSIONES CIA LTDA.,GLOBAL GOURMET E INVERSIONES CIA SAS,9000581581
I,V. T. Cab. Sauv. Bodega Piedra Negra,13.45,INVIMA 2018L-0009401,27/06/2028,18023230,GLOBAL GOURMET E INVERSIONES CIA LTDA.,GLOBAL GOURMET E INVERSIONES CIA SAS,9000581581
I,V. T. Malbec Alta Bodega Piedra Negra,13.45,INVIMA 2018L-0009401,27/06/2028,18023230,GLOBAL GOURMET E INVERSIONES CIA LTDA.,GLOBAL GOURMET E INVERSIONES CIA SAS,9000581581
I,Ap. Baileys Chocolat Lu. Ir. Cr. Liqu,15.71,INVIMA 2015L-0007757,8/09/2025,15032513,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Ap. Baileys Sab Dul Lech Iri Crea Liqu,17.22,INVIMA 2014L-0007297,10/10/2024,14029278,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Ap. No Vin. Gordons & Tonic,6.47,INVIMA 2014L-0007388,12/12/2024,14038378,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Ap. No Vinico Smirnoff & Cranberry,4.9,INVIMA 2015L-0007497,24/03/2025,15008066,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Ap. Smirnoff Ice Premium,5.02,INVIMA 2011L-0005382,21/07/2021,11039007,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Ap. Vin. J.P Chenet Fizzy Rose Carbon,5.38,INVIMA 2019L-0010253,23/09/2029,19039196,DISTRIBUIDORA DE VINOS Y LICORES S.A.S.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Baileys With A Hint Of Coffee,17.1,INVIMA 2010L-0005120,20/12/2020,14005963,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,C. Guinness Draught Irish Stout(24x440,4.14,0003980,28/07/2018,9032883,DIAGEO DE COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Crema Baileys,17.2,INVIMA L-000199,24/03/2025,19055024,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Crema Baileys,17.2,INVIMA L-000199,24/03/2025,18050118,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Crema Baileys,17.2,INVIMA L-000199,24/03/2025,18050118,DIAGEO COLOMBIA S. A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Crema Baileys,17.2,INVIMA L-000199,24/03/2025,18050118,DIAGEO COLOMBIA S. A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Crema Baileys,17.2,INVIMA L-000199,24/03/2025,15009259,DIAGEO COLOMBIA S. A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Gin. Gordons Crisp Cucumber,37.6,INVIMA 2014L-0007386,12/12/2024,14038376,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Gin. Gordons Special Dry,37.5,INVIMA L-000132,21/11/2024,15035534,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Gin. Gordons Special Dry,37.5,INVIMA L-000132,21/11/2024,19036259,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Gin. Gordons Special Dry,37.5,INVIMA L-000132,21/11/2024,15035534,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Gin. Gordons Special Dry,37.5,INVIMA L-000132,21/11/2024,19041509,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Gin. London Dry Tanqueray,47.3,INVIMA L-002695,19/08/2026,18004225,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Gin. London Dry Tanqueray,47.3,INVIMA L-002695,19/08/2026,17042224,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Gin. Tanqueray,47.3,INVIMA L-002695,19/08/2026,16029558,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Gin. Tanqueray,47.3,INVIMA L-002695,19/08/2026,19036258,,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Gin. Tanqueray Rangpur,41.4,INVIMA 2015L-0007569,2/06/2025,15018207,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Gin. Tanqueray Ten,47,INVIMA 2005L-0001989,19/11/2024,14034794,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,J & B Rare Scotch Whisky,40,INVIMA 2005L-0001990,22/10/2024,14031962,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,L. Baileys Tres Lech.Irish Cream Lique,17.09,INVIMA 2018L-0009700,21/12/2028,18052857,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
N,L. De Vodka Smirnoff X1 Sab. Lulo,25,INVIMA 2018L-0009692,6/12/2028,18050377,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
N,L. De Vodka Smirnoff X1 Sab. Lulo,25,INVIMA 2018L-0009692,6/12/2028,18050377,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
N,L. De Vodka Smirnoff X1 Sab. Lulo,25,INVIMA 2018L-0009692,6/12/2028,19044814,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
N,L. De Vodka Smirnoff X1 Sab. Lulo,25,INVIMA 2018L-0009692,6/12/2028,19051210,INDUSTRIA LICORERA DE CALDAS,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,L. De Vodka Smirnoff X1 Sab. Lulo Pet,24.94,INVIMA 2017L-0009184,15/01/2028,17054683,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,L. De Vodka Smirnoff X1 Sabor A Lulo,24.94,INVIMA 2017L-0009184,15/01/2028,17054683,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,L. De Vodka Smirnoff X1 Sabor A Lulo,24.94,INVIMA 2017L-0009184,15/01/2028,17054683,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,L. De Vodka Smirnoff X1 Sabor A Lulo,24.94,INVIMA 2017L-0009184,15/01/2028,17054683,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,L. Gordons Prem. Pink Dist. Gin 37.5,37.6,INVIMA 2018L-0009762,10/01/2029,18055940,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
N,L. Sab. De Whisky Masters Choice,30,INVIMA 2018L-0009423,13/07/2028,18025561,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
N,L. Sab. De Whisky Masters Choice,30,INVIMA 2018L-0009423,13/07/2028,18025561,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,L. Whisky J & B Rare Urban Honey,35,INVIMA 2014L-0007389,12/12/2024,14038379,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Mezcal Union Uno Joven,39.93,INVIMA 2019L-0010278,8/10/2029,19041684,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Ron Añejo Aniversario Pampero,40,INVIMA 2016L-0008524,14/12/2026,15010712,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Ron Añejo Aniversario Rva Excl Pampero,40.15,INVIMA 2016L-0008524,14/12/2026,16051049,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Ron Zacapa Cent. Gran Rva Edic. Negra,43,INVIMA 2017L-0008608,23/02/2027,17004447,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Ron Zacapa Cent. X O Sol. Gran Rva Esp,40.37,INVIMA 2005L-0002291,24/08/2025,15028910,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Ron Zacapa Centenario Ambar Solera 12,40.01,INVIMA 2017L-0008834,10/08/2027,17027976,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Ron Zacapa Centenario Sol. Gran Rva 23,40,INVIMA 2005L-0002290,14/08/2025,19041087,GLOBAL WINE & SPIRITS LTDA,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Ron Zacapa Centenario Sol. Gran Rva 23,40.35,INVIMA 2005L-0002290,14/08/2025,15028911,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Ron Zacapa Centenario Solera Rva 15,40.48,INVIMA 2005L-0002293,14/08/2025,15028912,GLOBAL WINE & SPIRITIS LTDA,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Ron Zacapa Centenario Xo Sol. Gran Rva,40.37,INVIMA 2005L-0002291,24/08/2025,19041508,GLOBAL WINE & SPIRITS LTDA,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Smirnoff Ice (Beb.Vo.Sabor Limon),3.9,INVIMA 2001L-0000286,16/02/2031,21002756,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Smirnoff Ice (Beb.Vo.Sabor Limon),3.9,INVIMA 2001L-0000286,16/02/2031,21002756,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Smirnoff Ice Green Apple,3.96,INVIMA 2015L-0007529,14/04/2025,15011732,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Smirnoff Ice Green Apple,3.96,INVIMA 2015L-0007529,14/04/2025,16007186,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Smirnoff Ice Guarana,4.7,INVIMA 2015L-0007972,29/12/2025,15048766,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Smirnoff Ice Premium (Hecho Con Vodka),5.02,INVIMA 2011L-0005382,21/07/2021,11039007,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Teq. 100 De Agave Añejo Res. Don Julio,38.05,INVIMA 2017L-0009151,21/12/2027,17051408,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Teq. Añejo Don Julio 70 1942,35.11,INVIMA 2017L-0008709,2/05/2027,19020074,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Teq. Añejo Don Julio 70 1942,35.11,INVIMA 2017L-0008709,2/05/2027,17014473,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Teq. Añejo Reserva De Don Julio,38.16,INVIMA 2007L-0003439,29/12/2017,11004000,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Teq. Reposado Reserva De Don Julio,38.16,INVIMA 2006L-0002725,17/12/2025,15046542,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Teq. Res. Don Julio 100 Agave Añejo.,38.05,INVIMA 2017L-0009151,21/12/2027,19050241,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Teq. Res. Don Julio Rep. 100 De Agave,38.16,INVIMA 2006L-0002725,17/12/2025,19051208,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Teq.100 Agave Bco.Reser De Don Julio,38.09,INVIMA 2017L-0008808,11/07/2027,17025402,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V Sta Rita Tto Estate Reserve Cab Sauv,14,INVIMA L-000412,14/04/2025,18042971,MARPICO S.A.S,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V Sta Rita Tto Estate Reserve Cab Sauv,14,INVIMA L-000412,14/04/2025,18042971,MARPICO S.A.S,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. Alegoria Nva. Corr. Gran Rva Malbec,14.4,INVIMA 2014L-0007249,3/09/2024,19025854,DISTRIBUIDORA DE VINOS Y LICORES S.A.S.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. B. 120 Reserva Especial Chardonnay,13.73,INVIMA L-002282,29/10/2028,18042993,MARPICO S.A.S,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. B. Col Priv Sauv Blanc Navarro Cor,13.3,INVIMA 2014L-0007250,3/09/2024,18049061,DISTRIBUIDORA DE VINOS Y LICORES S.A.S.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. B. Santa Rita Estate Res Sauv Blanc,14.05,INVIMA L-000409,14/04/2025,19022726,MARPICO S.A.S,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. B. Santa Rita Estate Res Sauv Blanc,14.05,INVIMA L-000409,14/04/2025,19022726,MARPICO S.A.S,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. Baron De Arignac Blanco Vue,10.9,INVIMA 2019L-0010155,20/08/2029,19052575,DISTRIBUIDORA DE VINOS Y LICORES S.A.S.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. Bl. ChardonnayChenin Los Arboles,13.1,INVIMA 2014L-0007128,27/06/2024,14015941,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. Blanco Chardonay Los Arboles,13.1,INVIMA 2015L-0007668,8/07/2025,15024002,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. Cab. Sauv. Santa Rita Tres Medallas,13.3,INVIMA 2016L-0008066,22/02/2026,18020043,MARPICO S.A.S,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. Calvet Esp. Blanco Brut Celebetion,11.34,INVIMA 2019L-0010281,7/10/2029,19041687,DISTRIBUIDORA DE VINOS Y LICORES S.A.S.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. Carmenere Santa Rita Tres Medallas,13.8,INVIMA 2016L-0008067,22/02/2026,18019954,MARPICO S.A.S,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. Chard. Santa Rita Tres Medallas,13.5,INVIMA 2016L-0008124,1/04/2026,18019956,MARPICO S.A.S,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. Endulzado Blanco Los Arboles,12.9,INVIMA 2015L0007670,8/07/2025,15024005,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. Esp. Ext. Brut Blanco Los Arboles,12,INVIMA 2015L-0007848,20/10/2025,15039177,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. Esp. Extra Brut Navarro Correas,12.4,INVIMA 2014L-0007300,6/10/2024,18041256,DISTRIBUIDORA DE VINOS Y LICORES S.A.S.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. F T Col Priv Malbec Navarro Correas,13.9,INVIMA 2014L-0007284,30/09/2024,18050391,DISTRIBUIDORA DE VINOS Y LICORES S.A.S.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. F. Blanco Colecc Priva Chard Navarro Correas,13.6,INVIMA 2014L-0007248,3/09/2024,18036373,DISTRIBUIDORA DE VINOS Y LICORES S.A.S.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. F. Tinto Colecc Priva Cab Sauv Navarro Correas,13.9,INVIMA 2014L-0007247,3/09/2024,18047199,DISTRIBUIDORA DE VINOS Y LICORES S.A.S.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. F. Tinto Colecc Priva Malbec Navarro Correas,13.9,INVIMA 2014L-0007284,30/09/2024,18036374,DISTRIBUIDORA DE VINOS Y LICORES S.A.S.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. F. Tinto StructuraUltra Navarro Correas,15.2,INVIMA 2014L-0007267,15/09/2024,18054908,DISTRIBUIDORA DE VINOS Y LICORES S.A.S.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. F.T.Col Pri Cab Sauv Merl Mal Nav C,13.9,INVIMA 2014L-0007266,15/09/2024,18043048,DISTRIBUIDORA DE VINOS Y LICORES S.A.S.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. Henkell Blanco Esp. Blanc De Blancs,11.47,INVIMA 2019L-0010178,28/08/2029,19035117,DISTRIBUIDORA DE VINOS Y LICORES S.A.S.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. J.P Chenet Bl. Divine Chard. Brut,11.37,INVIMA 2019L-0010242,20/09/2029,21032743,DISTRIBUIDORA DE VINOS Y LICORES S.A.S.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. Mar De Frades Bl Albariño Atlantico,12.76,INVIMA 2019L-0010200,5/09/2029,19036267,DISTRIBUIDORA DE VINOS Y LICORES S.A.S.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. Medalla Real S. Rita Tinto Cab. Sauv.,14.3,INVIMA L-001270,21/11/2026,18019978,MARPICO S.A.S,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. Merlot Santa Rita Tres Medallas,13.5,INVIMA 2016L-0008065,22/02/2026,18019964,MARPICO S.A.S,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. Navarro Correas Esp. Brut Rosado,12.5,INVIMA 2010L-0005038,18/02/2031,21003045,DISTRIBUIDORA DE VINOS Y LICORES S.A.S.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. Noilly Prat Vermouth Extra Dry,18.05,INVIMA 2019L-0010182,30/08/2029,19035121,DISTRIBUIDORA DE VINOS Y LICORES S.A.S.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. Rosado Malbec Navarro Correas,13.5,INVIMA 2009L-0004380,5/06/2019,9025177,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. S. Rita 120 Res. Esp. Cab. Sauv.,13.3,INVIMA L-000410,14/04/2025,19035113,MARPICO S.A.S,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. S. Rita 120 Res. Esp. Cab. Sauv.,13.3,INVIMA L-000410,14/04/2025,19035113,MARPICO S.A.S,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. S. Rita 120 Res. Esp. Cab. Sauv.,13.3,INVIMA L-000410,14/04/2025,19035113,MARPICO S.A.S,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. Santa Rita 120 Limited Release Rose,12.4,INVIMA 2011L-0005202,19/11/2030,20037568,MARPICO S.A.S,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. Santa Rita 120 Rva Esp Sauv Blanc,12.4,INVIMA 2005L-0002358,14/04/2025,22007540,MARPICO S.A.S,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. Santa Rita 120 Rva Esp Sauv Blanc,12.4,INVIMA 2005L-0002358,14/04/2025,22007540,MARPICO S.A.S,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. Santa Rita 120 Rva Esp Sauv Blanc,12.4,INVIMA 2005L-0002358,14/04/2025,22007540,MARPICO S.A.S,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. Santa Rita Casa Real T. Cab. Sauv.,14.4,INVIMA L-001278,28/12/2026,18028400,MARPICO S.A.S,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. Santa Rita Tres Medalla Sauv. Blanc,12.4,INVIMA 2016L-0008062,26/02/2026,21054248,MARPICO S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. Sta Rita 120 Tinto Res. Esp. Merlot,13,INVIMA 2002L-0000705,13/10/2032,22036594,MARPICO S.A.S,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. Sta Rita B M. Real Gran Res Sauv Bl,13.4,INVIMA L-001272,27/12/2026,19024978,MARPICO S.A.S,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. T. Cab. Sauv.Malbec Los Arboles,13.1,INVIMA 2014L-0007134,27/06/2024,14016170,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. T. Estate Res. Carmenere Santa Rita,14,INVIMA 2005L-0002260,3/06/2025,18042972,MARPICO S.A.S,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. T. Malbec Finca Dolores,13.2,INVIMA 2015L-0007823,5/10/2025,15036493,DIAGEO COLOMBIA S.A,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. T. Santa Rita Rva Esp 120 Carmenere,13.5,INVIMA 2005L-0002257,2/06/2025,19022725,MARPICO S.A.S,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. Tinto Estate Res. Merlot Santa Rita,14,INVIMA 2005L-0002259,3/06/2025,18042970,MARPICO S.A.S,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. Tinto Malbec Los Arboles,13.2,INVIMA 2014L-0007153,8/07/2024,14017726,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. Tinto Malbec Rva. Navarro Correas,14.5,INVIMA 2014L-0007139,27/06/2024,18043049,DISTRIBUIDORA DE VINOS Y LICORES S.A.S.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V. Tinto Santa Rita Pewen Carmenere,14.4,INVIMA 2014L-0007040,9/04/2024,19056160,MARPICO S.A.S,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V.T.S.Rita Bougainville Petite Sirah,14.8,INVIMA 2014L-0007039,11/04/2024,18037687,MARPICO S.A.S,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,V.T.S.Rita Triple C C.Franc.C.Sauv.Car,14.4,INVIMA 2014L-0007126,27/06/2024,18080042,MARPICO S.A.S,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Vo. Ciroc,40.09,INVIMA 2005L-0002120,1/06/2025,15017891,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Vo. Ketel One,40,INVIMA 2009L-0004454,10/05/2029,19014695,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Vo. Smirnoff Red Label,40,INVIMA L-002515,9/12/2029,19053344,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,Vo. Smirnoff Red Label,40,INVIMA L-002515,9/12/2029,19053344,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
I,W. Black & White 40°,40.1,INVIMA L-002512,29/11/2029,19050128,DIAGEO COLOMBIA S.A.,DIST. ANDINA DE LICORES S.A.S DIALSA,9000588523
